,label,predicted_label,content
540,0,0,@USER  έο είαμε θα οαήει για να αοδοθεί δικαιονη για α (εν)κλίμαα ε άι και άνα @USER
541,0,1,"poweroflovegr εαι ο καέλ αο ο εξικ, ο βάζον ο ιλι ον καο και ο λένε: «ή θα ηδήξει α μία αο ι δο ή θα δει α αδίκια ανάοδα»  ε οιά θα έκαμε έα; Υ .. (ειδή είμαε και ανοιμαλοι ειέεαι να ηίον και bisexual γναίκε)"
542,1,0,"@USER ι αειλέ και οι βει είναι ικά ααάδεκε,  και η ιδεολογική ομοκαία να αακηίζεαι ""αία"" και ""αιή"" οιο ανιδά ον ειδοομενο εοικιμ ."
543,0,0,Σκηναα λέκα 'αγα αλά . erwtasmeta
544,0,0,ξαιεική ιδέα η οοθέηη η α ! giatinparea
545,0,0,ιαί άει ααη ολ α ο να δηλνει άνθο μέι να είαι .
546,0,0,"ν  μεαξ ααήηα ι οε εδ μέα μο να καή κακία και α είμαε άγνοι,ο θα μο ήαν και εκολεο . μα είαι καοαακηα ...."
547,0,0,"θήνα: ι κάλε οήλθε ο 33,3% ν ηον (είο 155 .000), εν ην η ιακή η μμεοή καέγαε ο οο ο 46,74% (μμεείαν 219 .140 ηοοι). _ξειλε οί μα εαν καελάκι αολη κ ακογιάννη ! ιαικά νίκηε η αδιαοία !"
548,0,0,@USER ννοείαι erwtasmeta
549,0,0,"μάν κι αή η οανελλη με ον η, καάνηαν αν ον Χάη με η ιλα ην Hepistrofi, α ιάνον, ίζον και ξανά μανά GynaikaXwrisOnoma"
550,0,0,"αινα :  θα αοή α ο αινίδι γ : ανοιγ αμάνιε, ειοκοα, οε καιλαμά, έ βγάλει νονοκα και αγοδά αο δμο ο ο έει ον αγιο gntmgr"
551,1,0,εα βικιε μα α έκανε ζεελιν με ην Σοζάνα . ε ο ανιο δν γίνεαι μονέλο . ολο α . gntmgr
552,1,1,@USER Ρε γαο α αιδια ο ...ολε ι ομαδε ι εον βγαλει ααημαα ο ...
553,0,0,"νμεαξ η βλε με ο ζιν και κεομαι Σεελη να κανει ον εμα ""ειναι και ο ανελονι ληνα και δε λγαει κα Τενια μκ"" thevoicegr"
554,0,0, λεθέια είναι 32 νν ελικά και δεν ξέει ο βίκεαι . ε μή είναι ο κοιάκι α ο orphan; gntmgr
555,0,1,ην αναιέε γιαί δεν κααγγέλλον βιαμο και ξλοδαμο οι γναίκε .
556,0,0,ή η οαναα η Ρεγγινα γιαί ην καάε;ια να κάνεε νομεα με ο νομεο;Σε λα α αιδιά μια μβολή ακιά α αήν είναι ξείλα και έει μει ην κλιμακήιο ......ι α μειέεαι έι poweroflovegr
557,0,0,έομε οια αοει;gntmgr
558,0,0,12  άλια;αιομε ίκ ο μα θμιε ο αβανιλικι ο κάνεε η Σοζανα ! gntmgr
559,0,0,Φεο θα διαεει κανα βινεακι ή αμα ειμενομε ; gntmgr
560,0,0,"ικμαε με ανεβο με ον λία, ομολγηε η αοιάια ο @USER znews shoppingstar καγια"
561,1,1,@USER Ρεζιλι εει γινει ε ιλε !Σοβαα δεν κεεαι α αιδια ο ο μοει να διαβαζον αο κα α ολια και ε βιζον;αι ολα αα γιαι;ιαι ααε και θα αε ο διαολο !Χνεε ο και ζηε με αο !
562,0,0,GNTMgr μιλαει για αγκο λαικη οιμηικα η καινα η αλλι αινα !
563,0,0,"@USER δικο ο κο ο για αά α μαλά ο κοβαλά ! αν είαι βαθιά νμένη αλλά εκάζει και αλη άοη ! εν έει διδαθεί ολλέ αλήθειε α ην ζή ! Υομονή, ε ένα μήνα ΡΧΤ αλλά α θα είναι εγαλεη_αο_ην_η"
564,0,0,@USER αν είαι ε ο εγοδη δεν θα έεε νά ο ξέει ; ν άλι ι ι εθνη έει .
565,0,0,@USER ίαι ολ ιλη μο !
566,0,0,"ον κααλάβει οι _ξειλε ι θα νεγαεί με ον Τία . α έξει να ολάβει ο ολη να νεγαεί εκείνο με ον Τία; α άον και ο , ο ο έβοναι, ην αέα . ιαοέ δεν έον . Τα ίδια μάζα είναι και α 4 κμμαά ο ."
567,1,1,@USER Τεάιο μαλάκα ο αααναγιο . α α λέμε κ αά
568,1,1,@USER λα βε μεγάλε γναίκε α κάθεαι και κονεε για μαλακίε άνε ! Το μεγάλε εννοοα ο μι ι ην ηλικία !μν ά κ Υ Σα καλά καθομενα ! Ρ Υ ΡΤΣ
569,0,0,άη γαάκι .... άξει η οκια ο εβοναι ιν μιλήει ... gntmgr
570,0,0,@USER ιαι ίγοο οι δεν εννοοε η εια;
571,0,0,@USER ιμαε εε και οι δο μα μαναακι γιαι βηκαμε ο ανε αε �
572,0,0,"@USER αι ε λα ο γάμο δκολα, είαι .. ανε ο, ι θε"
573,0,0,έα α ιά η μοη η ημίνα gntmgr
574,1,1,"@USER Το οι μα λενε αιε οε καν με ααολει και γαμμενο ο ε . Χιλιε οε ""αιη"" και ""αια"" αα αγμενο και κνηγημενη μειονοηα ην ιδια μο η αιδα"
575,0,0,Τι έγινε αν οι Τοκοι θέληαν να έον ι γναίκε ο ο γιο ο;
576,0,0,@USER λέξη ειαι ηγέη ελο
577,0,0,Σα ο είαμε ει ι ον αναγιη αέει η αείνα poweroflovegr PowerOfLove
578,0,0,"@USER ει είεδο ολίαε κάι οβα, αλλι κάνην είαι ολ ηή . ...."
579,1,1,ελοδινε κοίνε έει και α κλομαα ο θα κααλήξει Σκαια gntmgr
580,0,0, ι ! gntmgr
581,1,0,@USER α αιδια μα .......
582,0,0,Ωαίο ο μοάν ο έο ! kalomesimeraki
583,0,0,@USER α ο «ενά έλεια» μο θμίζει ο μμεέονε ε ιάλιι ο λένε «ήαν η ιο αία εμειία η ζή μο» και με θλίβει ο οι ζέ ο είναι ο καά . Σκέο  είναι να είαι ο γγαέζο μλκ μο
584,0,0,@USER ηλαδη ε κοια ο ημα ο αινει η δαλακα η ο οι ε κοοιδεει λεγονα οι κανει αθληιμο εν κανει κλοομε ο αβαιβο;εμενα ο δολεμα δεν μ αεει .η ειαι αθληη η ειαι κλοομα ...αλα διαλεγει
585,0,0, μμανοέλα οάει toi moi GNTMgr
586,0,0,@USER και ο ειαι κια ανεξνη ο οι ο ο ξεει και ο ειεζεαι και καλα εει θμιη να ειλεγει ε οιον ελνει ι α εβη μο μεγαλειοαη
587,1,0,@USER μ  δε βίκει . ..ο και με έοιο αολείαι εκεί μέα . . και να ει  αιδια μο ε γά ίλε μο να αι καλά
588,1,0,@USER οι εαλονικέ ειναι κε οανε ιιιιιι
589,0,0,"@USER ιλικινά ο αακολοθηα ε και οαθοα να κααλάβ αν έον νειδηοοιήει ι ο καλ κάνον;ελάνε ;αι ειδικά οι γναίκε ο άνελ;Τι ογελα ήαν αά !οή ε λο ο , δεν έον αξίε,μέο και αίθηη ε α ο κάνον"
590,0,0,@USER δεν οεοαι αλλα αινει εαν θελει . και αμαα γιαι μιλανε οι γναικε .
591,0,0,Το μα βεθηκε 1 .5 λμ μακια και ο ολο 10; erwtasmeta
592,1,0,@USER ννοει οι ο ναοολο κληθηκε ο μα με ομηθεα;ιλικινα ιεει εοιο αγμα;ια ομαδα ο ααιει αο οε ο ιζον μονιμ οι ιδιοι λληνε εδ κ οα ονια με ο οοιο εει θεμα .α ειαι μαγκα να αιξει με ξενο .. ο ο οβλημα;ηδεν μομοα μεα
593,0,0,"shoppingstar αιδιά εει εκάει κανεί ι ηλικίε αν άλλαξαν α ην οηγομενη οά ο ήθαν α ""νομεα"";"
594,0,1,αια .. εγενική; ε βαθμο αηδία ...; μαλια GNTMgr
595,0,0,"αλε ε2 να ακοεε και να ιξεε ι λεει ο ανιδιη για ιδινμο ο καιμο η ημαια ,ε θαναο ο μεαναε και μεα οι ον κοανει η αιεα οαν ον λεει ναζι . ε οι ναζι,μοζι ειαι,βακκλμενο κιολα . 21ο αιν .θα εεε να ο εομε εξονει ."
596,0,0,α είαι γναίκα ο κίο α και να ανοίξει ην βαλία η Τονη .  αμ ! kalomesimeraki
597,0,0,ιο ολ αν κλοαα μο κάνον άα αν γογνε GNTMgr
598,0,1,Το ανέβαα ο fb και ην καέβααν αμέ . εκίνηε η δημοκαία η δεξιά . _ξειλε κλογέ ΣΥΡ
599,0,0,άμε οίημα  η ννα - αία θα είναι η νικήια; (εν α ο εία εγ οε ίλη μο ο δολεει ην ααγγή) gntmgr
600,0,0,"αι άια μα έειε, α ο είναι οι κάμεε ζηά γνμη, α μαή καια . GNTMgr"
601,0,0, κο αη ήμεα ιε θα οείνει να αλλάξει ο ίλο ε OMGntm gntmgr
602,0,0,εελι λέει να μην είναι αιδάκια ο κλαίνε λέει ο Ω gntmgr
603,1,0,@USER λε μο ο μονι και θα ο αή καλή γκανια
604,0,0, άα η μο θμίζει κάι αημένα εκινοά ο λο ο ο είναι ην ίδια εθεία . shoppingstar
605,0,0,"Ρε ει ε ει .... γ αο λέγανε και ξανά λέγανε ""ο κλαμα"" και και για ι λοιε κοέλε μεά α κάθε αοηη ...Τ ΥΤ Τ ""να"" αν δεν νιθον δεν κααλαβαίνον ο λοιο ! gntmgr"
606,0,0,λα ε ννα-αία ..18 ονν+κέεαι ο γάμο ..gntmgr
607,0,0,λέξη και ην εξέδα η μέη η λαεία μεακίνηε και δο ε μεά ξεκίνηε ην ομιλία ο για να έεε α ολμαν με ο ΥΦΤ και μνο κονινά λάνα βλέομε . Τι έγινε ε; αι δε μο λε; Τη εέα ο θα είαι ε;
608,0,0,"Σε άλλα νέα ο ίγιο κκλοοεί ο Alexander Payne, κάοο 2 κα, κ κανει δεν ο μιλά . άν ήαν κανεί Snik ή Sin Boy, δεν θα μοοε να εαει ο δομο . erwtasmeta AgriesMelisses gntmgr kalomesimeraki"
609,0,1,"@USER ιγοοοοοοοοοοοοοοοοοοοο, ο είαι ε μαλακιήι; θε η οα αλλά η μεγαλεη θα έθει ε ένα μήνα ."
610,0,0," άια ι άη με ην γλα νέεια έξ; , ο ! α ε νείκ θινγκ . gntmgr"
611,1,0,"@USER Το . άλια . Την ο .ην οληαν οι οηδε ο , ει λένε οι ιοι ..."
612,0,0, ενεβιεβ ε κάθε είδειξη ! GNTMgr
613,0,0," ιγά ο ένα ιγά ο άλλο, για ήγαινε κανα ε γγελε και μεά μιλάμε . GntmGr"
614,0,0,"α ο δίνει κάοιο ήμαα ! ηαν αιδιά , γναίκε και ήγαιναν μέα ον νο ο να δολέον να βγάλον 1 δαμή ! ια α μην γκίνεαι α ο έγινε ε με α ο γίνεαι α . Σήμεα η καάαη έει άλλο κο και α μέονα είναι μεγαλεα !"
615,0,0,5 άνε έξ α ο voi noi και οε ένα αγκάκι
616,0,0,@USER ν δε ε βάζον να κάνει και Σάββαα καλά είαι
617,0,0,ίναι οι άνε αν α αοια;
618,0,0,οια ιο δκολα η αέα ο μαη ; Σα ιε και α ία κονε gntmgr
619,0,0,ν  μεαξ η κεα ίκ γιαι εει νθει ίνακα ο αν γκογκ; shoppingstar
620,0,0,αάλαβε κανεί ι ειλογέ ι έιι; gntmgr
621,0,0,Σλιια ξέει ε;  εέα κοία ι άλλο μοεί να κάνει .... γιαί δεν .... shoppingstar
622,1,0,"@USER ι άμε, ι ιομε κι ι αάξει ο κλο μα ...ΡΧΤ ΥΤΡ"
623,0,0,άνε γεια gntmgr
624,1,1,"@USER ι μιοι μαλακε και οι αλλοι μιοι αιε, ι ο ενα να αοκλειει ο αλλο, ονανιον !"
625,0,0,οείν να κάνομε διαγνιμ για ο ι είναι ο ff και οιο κεδίει να εαει μια μέα μαζί ο . Τι; ι; gntmgr
626,0,0,"Σιζαίο με μλκαε για ο αακά tweet . ιαί η αιεά άν α'λα έει ειειημαολογία κ ηίζει ην ελεθεία ο λγο . Τοίο-οίο να ηγαίνεε γιαί δεν ελείε ο λα, έεαι κ 2ο γο ! ηθε_και_ειναι_μεγαλη ΣΥΡ ΣΥΡ_ξειλε Τια_ελο βελοολο"
627,1,0,ααγείαι η οινή ααίεη βαθμν λγ εειοδίν ε αγνε αθλήμαο ή κέλλο αο ην νέα ονιά . Χαλαά δηλδ άμε α άνα οα μα λα . wrse_gidia syriza_xeftiles εεαι_ΥΤΣ
628,0,0,για ο οηίζον α ο είε ο ιαννολη .Σην ίδια λογική αιο μεθαιο θα είναι αδιμ να κκλοοον γναίκε έιξ ν δομν ί μανήλα ή θα είναι αδιμ να άει καμιά εκκληία κονά και να ακογοναι οι καμάνε syriza_xeftiles
629,1,1,@USER Το μαλακε ε αή ην ανάηη ο ο είδε;
630,0,0, ιγο οανιδη είναι ο είδη ο αναέθηκε; erwtasmeta
631,0,0,άοα άε να γάομε κι εμεί καμιά αάκα ο οιε μην ι λε ολε xfactorgr
632,0,1,"@USER και εειδή αοί ο λήαν ην οδοία και ην ανεθνηα α δεν έον καμία έη με ο ήθο μαγκιά - κλανιά ο ολά, είαι και ΥΤ ανήθικο αένανί ο ."
633,0,0,αι μεά αοει βε βλήμα γ είαι ο αο; GNTMgr
634,0,0," αληθεια ειναι οι ει δημαια αινακη η καααη ον ειαια εει ξεγει .Τα αξι ειλεγον κοε,α λοια μεαεον οα οια και μεαναε δεοναι δολοονικε ειθεει .ι ονειεομαε ον ειαια;"
635,0,0,λαίνε ο μαε ο με; gntmgr
636,0,0,ι θα α αει καιολακια gntmgr
637,0,0,ογνε ο εαίνι ... άο ο βθ η θάλαα κλαίει α α γελια η ιελ ! gntmgr
638,0,0,λοι ξέομε ι ο βάδ βλέανε νεξ ο μονελ ο δμάιο και ο ί άν ο μα να ο άνε αμάνιε gntmgr
639,0,0,+1 γιαι εει ιδιε κεμαε . ( καθενα με ον ονο ο ).shoppingstar
640,0,0,@USER ε ο έεαι_ΥΤΣ έον κλλημα αοί ο ο έβγαλαν . ήγαινε ε έναν αναλή και θα ο εξηγήει γιαί έον/εε α ο κλλημα .
